Fecha,CodigoUnidadGeneracion,IrradiacionPanel,TemperaturaPanel,IrradiacionGlobal,TemperaturaAmbiente
2025-10-26,Uns20201,332.57,20.39,263.48,14.91
2025-10-26,Uns18128,536.1,44.53,515.08,30.65
2025-10-26,Uns53072,557.65,36.7,494.7,24.73
2025-10-26,Uns10125,,,,
2025-10-26,Uns07301,713.31,46.8,566.5,31.52
2025-10-26,Uns16743,588.74,44.65,478.87,32.28
2025-10-26,Uns19468,,0,,0
2025-10-26,Uns10865,679.11,44.6,547.59,37.16
2025-10-26,Uns15904,495.89,,437.32,
2025-10-26,Uns07299,,,,
2025-10-26,Uns09144,193.26,30.38,196.62,25.56
2025-10-26,Uns10100,434.42,34.8,344.2,26.82
2025-10-26,Uns19470,662.06,44.82,535.35,29.74
2025-10-26,Uns07297,616.44,43.61,472.59,30.14
2025-11-26,Uns15902,474.11,44.19,420.97,30.92
2025-11-26,Uns18126,519.23,43.66,479.88,31.3
2025-11-26,Uns20466,,,,
2025-11-26,Uns18120,514.87,41.17,463.59,31.41
2025-11-26,Uns21219,,,,
2025-11-26,Uns19573,675.85,46.97,535.31,31.86
2025-11-26,Uns51562,20,26.79,118,25.75
2025-11-26,Uns15163,390.03,33.73,386.79,25.83
2025-11-26,Uns07303,497.91,43.36,471.04,33.84
2025-11-26,Uns10125,505.96,99,100,0
2025-11-26,Uns10520,,,,
2025-11-26,Uns19733,483.93,,,
2025-11-26,Uns10127,532.2,,98.32,
2025-11-26,Uns11013,,,,
2025-11-26,Uns15166,274.92,24.2,213.27,15.35
2025-11-26,Uns19731,435.78,42.31,414.68,29.5
2025-11-26,Uns19464,507.04,37.86,459.49,27.89
2025-11-26,Uns18125,513.54,42.49,489.03,31.95
2025-11-26,Uns19462,67.01,37.33,454.08,27.96
2025-11-26,Uns17651,563.46,50.51,518.53,31.44
2025-11-26,Uns10522,,,,
2025-11-26,Uns07301,468.37,5.76,417.84,29.72
2025-11-26,Uns07300,545.15,29.95,431.39,29.64
2025-11-26,Uns09143,0.93,11.8,0.92,1.52
2025-11-26,Uns18122,503.96,40.11,457.9,29.47
2025-11-26,Uns16743,613.78,45.04,489.39,32.56
2025-11-26,Uns15923,,,,
2025-11-26,Uns19468,,0,,0
2025-11-26,Uns10865,572.78,41.94,459.05,38.82
2025-11-26,Uns15904,,,,24.12
2025-11-26,Uns09144,,,,
2025-11-26,Uns20201,,,,
2025-11-26,Uns18128,498,43.51,467.62,30.93
2025-11-26,Uns10100,,,,
2025-11-26,Uns19470,622.52,47.51,496.46,30.83
2025-11-26,Uns07299,518.94,39.34,436.99,27.08
2025-11-26,Uns10524,,,,
2025-11-26,Uns53072,635.84,41.34,534.89,27.59
2025-11-26,Uns07297,673.79,47.94,524.81,32.21
2025-11-17,Uns18120,468.76,39.52,443.97,29.33
2025-11-17,Uns21219,,,,
2025-11-17,Uns19573,627.53,45.39,507.66,29.87
2025-11-17,Uns51562,20,26.79,118,25.75
2025-11-17,Uns15163,358.4,32.52,353.55,24.9
2025-11-17,Uns07303,366.28,38.93,342.2,30.96
2025-11-17,Uns10125,,,,
2025-11-17,Uns10520,369.39,44.98,345.5,25.51
2025-11-17,Uns19733,547.34,,,
2025-11-17,Uns10127,454.58,99,99.1,
2025-11-17,Uns11013,324.64,37.79,297.98,26.99
2025-11-17,Uns19731,547.04,43.37,496.29,28.64
2025-11-17,Uns19464,42.65,39.89,182.8,27.16
2025-11-17,Uns18125,448.27,39.47,434.1,29.54
2025-11-17,Uns19462,69.8,39.75,478.06,27.28
2025-11-17,Uns17651,521.99,45.89,531.97,29.24
2025-11-17,Uns10522,358.69,57.18,343.75,26.19
2025-11-17,Uns10524,,,,
2025-11-17,Uns07300,,31.72,444.19,30.83
2025-11-17,Uns09143,423.86,38.76,413,26.44
2025-11-17,Uns18122,431.42,39,417.8,27.72
2025-11-17,Uns16743,577.46,42.44,478.36,30.77
2025-11-17,Uns19468,,0,,0
2025-11-17,Uns10865,434.59,39.16,390.53,37.22
2025-11-17,Uns15904,,36.22,,28.59
2025-11-17,Uns09144,190.42,29.65,187.84,25.65
2025-11-17,Uns18128,436.48,40.99,409.16,28.64
2025-11-17,Uns53072,402.82,34.73,396.18,24.74
2025-11-17,Uns07297,144.21,14.73,,18.9
2025-11-17,Uns10100,314.63,35.39,253.07,26.44
2025-11-17,Uns19470,723.26,50.02,582.93,30.05
2025-11-17,Uns15902,466.81,42.09,385.99,29.22
2025-11-17,Uns20466,,,,
2025-11-17,Uns15166,,11.75,,11.83
2025-11-17,Uns07301,,6.44,471.47,31.02
2025-11-17,Uns15923,343.59,14.78,282.08,26.96
2025-11-17,Uns20201,231.22,19.29,242.02,14.48
2025-11-17,Uns07299,480.64,42.31,426.48,29.27
2025-10-31,Uns15902,514,43.79,449.71,29.99
2025-10-31,Uns20466,,,,
2025-10-31,Uns19733,492.61,0,111,
2025-10-31,Uns10522,193.77,55.41,193.52,24.27
2025-10-31,Uns07300,492.45,37.19,440.04,29.47
2025-10-31,Uns09143,490.65,44.96,485.48,27.61
2025-10-31,Uns19468,,0,,0
2025-10-31,Uns07299,,39.49,,25.85
2025-10-31,Uns15163,381.33,33.43,367.58,25.22
2025-10-31,Uns10127,535.79,,,
2025-10-31,Uns11013,253.41,34.69,244.52,26.01
2025-10-31,Uns19462,64.95,38.32,405.46,27.07
2025-10-31,Uns10865,394.32,40.02,398.23,36.96
2025-10-31,Uns09144,,,,
2025-10-31,Uns53072,531.61,38.33,487.46,25.01
2025-10-31,Uns07297,517.72,42.96,436.83,28.83
2025-10-31,Uns21219,,,,
2025-10-31,Uns19573,461.47,40.86,416.04,29.36
2025-10-31,Uns51562,165,34.7,894,31.39
2025-10-31,Uns07303,405.39,38.93,403.6,29.73
2025-10-31,Uns10125,,,,
2025-10-31,Uns10520,197.41,41.87,193.58,23.57
2025-10-31,Uns15166,268.66,34.9,227.34,27.07
2025-10-31,Uns19731,120.28,27.38,131.67,24.48
2025-10-31,Uns19464,44.29,39.13,192.8,26.97
2025-10-31,Uns18125,450.86,41.62,446.95,30.51
2025-10-31,Uns17651,353.23,38.42,,26.6
2025-10-31,Uns10524,,,,
2025-10-31,Uns07301,465.2,41.24,430.24,29.58
2025-10-31,Uns16743,496.84,40.77,457.56,30.32
2025-10-31,Uns15923,328.53,15.1,303.21,27.27
2025-10-31,Uns15904,407.21,22.91,404.59,
2025-10-31,Uns20201,,30.35,493.12,
2025-10-31,Uns18128,463.21,43.24,452.21,29.57
2025-10-31,Uns10100,226.72,35.25,212.2,26.82
2025-10-31,Uns19470,401.79,38.85,349.38,27.12
2025-09-04,Uns15902,359.2,40,346.05,29.69
2025-09-04,Uns20466,,,,
2025-09-04,Uns21219,,,,
2025-09-04,Uns19573,,,,
2025-09-04,Uns51562,255,36.5,1194,31.87
2025-09-04,Uns15163,442.05,34.93,444.34,26.88
2025-09-04,Uns07303,349.94,36.53,444.31,30.39
2025-09-04,Uns10125,,,,
2025-09-04,Uns10520,0,41.72,192.97,24.56
2025-09-04,Uns19733,,,,
2025-09-04,Uns10127,,,,
2025-09-04,Uns11013,255.72,34.24,259.83,27.28
2025-09-04,Uns15166,308.28,43.62,267.42,31.15
2025-09-04,Uns19731,,,,
2025-09-04,Uns19464,,,,
2025-09-04,Uns18125,388.49,41.32,394.07,31.33
2025-09-04,Uns10524,,,,
2025-09-04,Uns07301,424.1,38.94,354.77,28.26
2025-09-04,Uns07300,409.91,36.15,340.43,28.16
2025-09-04,Uns09143,345.07,36.69,349.39,26.81
2025-09-04,Uns16743,372.82,39.35,390.26,30.64
2025-09-04,Uns15923,345.03,15.81,305.76,28.27
2025-09-04,Uns19468,,,,
2025-09-04,Uns10865,382.29,40.16,468.09,37.54
2025-09-04,Uns15904,322.72,,311.94,29.65
2025-09-04,Uns09144,149.61,29.01,154.25,27.04
2025-09-04,Uns20201,149.42,14.31,162.8,12.51
2025-09-04,Uns18128,394.14,42.93,398.23,30.32
2025-09-04,Uns10100,367.01,38.78,306.61,28.87
2025-09-04,Uns19470,552.18,40.36,465.93,28.85
2025-09-04,Uns07299,418.53,38.72,344.47,26.31
2025-09-04,Uns07297,420.61,40.93,379.83,29.51
2025-09-04,Uns19462,,,,
2025-09-04,Uns10522,191.7,61.05,193.63,24.95
2025-09-04,Uns17651,462.65,40.4,458.12,29.92
2025-12-28,Uns15902,502.7,44,410.67,29.72
2025-12-28,Uns18126,499.79,41.43,461.32,29.31
2025-12-28,Uns20466,,,,
2025-12-28,Uns18120,492.3,41.46,456.71,29.92
2025-12-28,Uns21219,,,,
2025-12-28,Uns19573,670.13,49.42,531.81,30.49
2025-12-28,Uns51562,20,26.79,118,25.75
2025-12-28,Uns15163,457.76,31.7,423.63,23.74
2025-12-28,Uns07303,483.26,41.82,,
2025-12-28,Uns10125,,,,
2025-12-28,Uns10520,,,,
2025-12-28,Uns19733,572.02,,,
2025-12-28,Uns10127,561.65,,99.89,
2025-12-28,Uns11013,,,,
2025-12-28,Uns15166,398.88,23.82,323.55,14.71
2025-12-28,Uns19731,527.95,39.78,444.08,28.74
2025-12-28,Uns19464,534.17,42.04,443.78,30.36
2025-12-28,Uns18125,501.13,41.51,483.13,30.03
2025-12-28,Uns19462,64.07,40.34,404.14,30.62
2025-12-28,Uns17651,599.67,47.4,486.71,31.07
2025-12-28,Uns10522,,,,
2025-12-28,Uns10524,,,,
2025-12-28,Uns07301,569.15,39.84,450.27,30.15
2025-12-28,Uns07300,688.17,35.8,437.07,30.05
2025-12-28,Uns09143,0.93,11.02,0.91,1.49
2025-12-28,Uns18122,483.31,40.73,438.44,28.07
2025-12-28,Uns16743,623.4,41.6,501.64,31.21
2025-12-28,Uns15923,,,,
2025-12-28,Uns19468,,0,,0
2025-12-28,Uns10865,489.3,39.82,430.27,36.29
2025-12-28,Uns15904,,42.37,,30.21
2025-12-28,Uns09144,252.45,32.05,243.26,26.55
2025-12-28,Uns20201,,,,
2025-12-28,Uns18128,493.07,42.1,461.02,29.41
2025-12-28,Uns10100,,,,
2025-12-28,Uns19470,738.67,43.88,589.21,31.05
2025-12-28,Uns07299,535.99,40.9,417.19,28.02
2025-12-28,Uns53072,481.44,37.34,426.85,26.5
2025-12-28,Uns07297,,,,
2025-12-16,Uns15902,437.11,41.13,386.89,29.16
2025-12-16,Uns18126,453.61,41.76,437.63,29.57
2025-12-16,Uns20466,,,,
2025-12-16,Uns18120,458.05,43.09,427.64,30.27
2025-12-16,Uns21219,,,,
2025-12-16,Uns19573,601.68,49.13,505.53,31.92
2025-12-16,Uns51562,20,26.79,118,25.75
2025-12-16,Uns15163,317.01,32.09,306.41,23.94
2025-12-16,Uns07303,395.27,39.46,,
2025-12-16,Uns10125,,,,
2025-12-16,Uns10520,346.65,43.45,315.88,27.09
2025-12-16,Uns19733,536.47,,,
2025-12-16,Uns10127,637.26,,,0
2025-12-16,Uns11013,320.54,37.45,286.94,26.64
2025-12-16,Uns15166,192.99,21.28,175.34,15.3
2025-12-16,Uns19731,616.66,,446.95,0
2025-12-16,Uns19464,562.27,40.57,433.28,20.99
2025-12-16,Uns18125,473.25,41.25,450.15,30.34
2025-12-16,Uns19462,62.15,39.58,451.02,22.65
2025-12-16,Uns17651,554.26,43.79,496.31,30.41
2025-12-16,Uns10522,344.81,52.49,323.87,27.47
2025-12-16,Uns10524,,,,
2025-12-16,Uns07301,,,,
2025-12-16,Uns07300,,,,
2025-12-16,Uns09143,0.86,12.57,1.05,1.46
2025-12-16,Uns18122,458.71,41.37,425.82,28.22
2025-12-16,Uns16743,582.68,41.92,478.56,31
2025-12-16,Uns15923,338.46,13.72,265.28,26.4
2025-12-16,Uns19468,,0,,0
2025-12-16,Uns10865,376.17,37.6,402.15,39.8
2025-12-16,Uns15904,,38.46,,29.98
2025-12-16,Uns09144,216.84,31.28,205.89,26.58
2025-12-16,Uns20201,293.25,20.94,294.72,14.92
2025-12-16,Uns18128,471.53,43.03,442.6,29.37
2025-12-16,Uns10100,305.4,34.57,247.89,26.06
2025-12-16,Uns19470,,0,,30.26
2025-12-16,Uns07299,,,,
2025-12-16,Uns53072,597.28,42.49,523.39,27.57
2025-12-16,Uns07297,480.74,42.89,392.82,29.63
2025-12-03,Uns15902,388.1,38.36,336.94,27.87
2025-12-03,Uns18126,388.8,39.01,381.45,28.59
2025-12-03,Uns20466,,,,
2025-12-03,Uns18120,416.84,39.44,381.75,29.11
2025-12-03,Uns21219,,,,
2025-12-03,Uns19573,641.68,44.67,516.76,29.26
2025-12-03,Uns51562,20,26.79,118,25.75
2025-12-03,Uns15163,439.66,31.22,418.95,24.15
2025-12-03,Uns07303,570.47,38.6,441.5,30.5
2025-12-03,Uns10520,310.5,42.68,291.02,25.55
2025-12-03,Uns19733,541.08,,,
2025-12-03,Uns10127,650.37,97.35,96.91,0
2025-12-03,Uns11013,308.51,36.75,281.95,26.65
2025-12-03,Uns15166,230.01,20.32,197.04,13.81
2025-12-03,Uns19731,529.6,,434.97,0
2025-12-03,Uns19464,478.42,40.24,397.79,28.52
2025-12-03,Uns18125,420.35,38.95,409.86,29.05
2025-12-03,Uns19462,55.49,39.59,366.27,28.6
2025-12-03,Uns17651,497.05,40.85,495.46,28.86
2025-12-03,Uns10522,306.63,55.87,294.14,25.82
2025-12-03,Uns10524,,,,
2025-12-03,Uns07301,645.01,8.18,510.63,31
2025-12-03,Uns09143,0.89,12.74,0.88,1.48
2025-12-03,Uns16743,577.01,42.53,479.03,30.59
2025-12-03,Uns10865,389.39,37.78,363.02,36.61
2025-12-03,Uns15904,,40.98,,29.19
2025-12-03,Uns09144,244.41,30.43,230.32,25.57
2025-12-03,Uns10100,372.25,37.44,303.12,26.86
2025-12-03,Uns19470,505.05,41.46,446.68,28.49
2025-12-03,Uns07299,644.25,45.43,512.22,29.23
2025-12-03,Uns53072,633.04,39.48,529.37,25.59
2025-12-03,Uns07297,,,,
2025-12-03,Uns10125,,,,
2025-12-03,Uns07300,655.32,43.27,502.24,30.92
2025-12-03,Uns20201,317.73,20.89,308.91,14.51
2025-12-03,Uns18122,414.32,38.32,382.53,27.32
2025-12-03,Uns15923,360.46,14.47,308.47,26.43
2025-12-03,Uns18128,431.31,41.47,411.9,28.26
2025-12-03,Uns19468,,0,,0
2025-11-24,Uns18120,415.49,39.25,397.38,30.36
2025-11-24,Uns16743,379.96,38.73,341.86,31.02
2025-11-24,Uns07299,323.18,36.15,310.43,26.11
2025-11-24,Uns15902,328.33,38.36,313.51,29.23
2025-11-24,Uns18126,416.73,40.78,408.48,30.09
2025-11-24,Uns20466,,,,
2025-11-24,Uns21219,,,,
2025-11-24,Uns19573,445.81,40.88,385.87,29.93
2025-11-24,Uns51562,62.64,31.88,347.2,28.97
2025-11-24,Uns15163,319.3,32.15,317.08,24.29
2025-11-24,Uns07303,423.68,39.98,,
2025-11-24,Uns10125,,,,
2025-11-24,Uns10520,215.04,42.84,211.21,24.34
2025-11-24,Uns19733,237.01,,,
2025-11-24,Uns10127,389.48,99,98.19,0
2025-11-24,Uns11013,192.18,33.82,189.84,26.9
2025-11-24,Uns15166,169.14,21.25,143.82,14.18
2025-11-24,Uns19731,263.22,30.39,172.54,25.38
2025-11-24,Uns19464,291.44,35.12,284.9,26.79
2025-11-24,Uns18125,408.03,40.67,394.14,30.67
2025-11-24,Uns10524,,,,
2025-11-24,Uns07300,431.89,27.99,325.33,27.63
2025-11-24,Uns09143,0.7,16.63,0.7,1.44
2025-11-24,Uns18122,417.42,38.45,391.33,28.52
2025-11-24,Uns15923,183.71,13.27,186.99,26.81
2025-11-24,Uns19468,,0,,0
2025-11-24,Uns09144,,,,
2025-11-24,Uns20201,225.42,18.75,240.42,15.11
2025-11-24,Uns18128,404.85,40.72,387.79,29.58
2025-11-24,Uns53072,239.85,29.48,242.37,23.11
2025-11-24,Uns19462,52.71,34.87,293.31,26.99
2025-11-24,Uns17651,378.98,39.03,353.4,28.27
2025-11-24,Uns10522,214.07,55.77,214.79,25.26
2025-11-24,Uns07301,332.73,3.07,338.11,27.74
2025-11-24,Uns10865,301.1,37,296.41,37.71
2025-11-24,Uns15904,,,,30.02
2025-11-24,Uns10100,193.55,34.45,198.04,27.34
2025-11-24,Uns19470,386.29,36.73,351.83,27.62
2025-11-24,Uns07297,509.43,48.87,427.9,29.24
2025-12-11,Uns15163,477.64,33.49,438,25.02
2025-12-11,Uns10524,,,,
2025-12-11,Uns07301,431.71,5.38,438.68,29.61
2025-12-11,Uns16743,623.35,44.21,490.03,32.16
2025-12-11,Uns15923,379.5,14.95,289.67,26.7
2025-12-11,Uns10865,579.57,43.82,565.07,40.87
2025-12-11,Uns20201,223.01,15.81,247.78,11.96
2025-12-11,Uns10100,347.01,38.23,266.48,27.37
2025-12-11,Uns19470,,0,,30.83
2025-12-11,Uns07299,472.55,38.88,405.81,28.1
2025-12-11,Uns15902,201.09,34.26,208.72,28.39
2025-12-11,Uns18126,532.72,44.37,494.12,31.09
2025-12-11,Uns20466,,,,
2025-12-11,Uns18120,503.25,44.03,466.64,31.76
2025-12-11,Uns21219,,,,
2025-12-11,Uns19573,644.3,46.41,507.74,30.9
2025-12-11,Uns51562,20,26.79,118,25.75
2025-12-11,Uns07303,606.59,42,447.77,32.46
2025-12-11,Uns10125,,,,
2025-12-11,Uns10520,300.53,44.13,272.95,26.39
2025-12-11,Uns19733,368.54,,,
2025-12-11,Uns10127,504.25,96.63,97.2,
2025-12-11,Uns11013,216.68,34.95,204.43,27.84
2025-12-11,Uns15166,153.32,18.58,146.4,14.38
2025-12-11,Uns19731,347.72,,321.46,0
2025-12-11,Uns19464,460.43,37.12,387.06,27.35
2025-12-11,Uns18125,524.8,43.68,505.34,31.84
2025-12-11,Uns19462,126.7,40.8,1014,27.09
2025-12-11,Uns17651,494.51,46.69,457.16,31.24
2025-12-11,Uns10522,281.23,55.26,270.22,27.41
2025-12-11,Uns07300,481.91,37.58,409.69,29.63
2025-12-11,Uns09143,0.81,13.83,0.81,1.46
2025-12-11,Uns18122,520.59,43.85,477.53,29.53
2025-12-11,Uns19468,,0,,0
2025-12-11,Uns15904,,44.27,,31.09
2025-12-11,Uns09144,163.85,28.05,157.24,26.38
2025-12-11,Uns18128,541.1,46.3,505.76,30.98
2025-12-11,Uns53072,507.38,39.31,452.09,27.12
2025-12-11,Uns07297,631.97,46.98,494.82,31.46
2025-11-18,Uns15902,490.74,43.05,442.22,29.74
2025-11-18,Uns20466,,,,
2025-11-18,Uns18120,396.14,38.4,364.12,30.16
2025-11-18,Uns21219,,,,
2025-11-18,Uns19573,578.48,44.11,476.65,30.73
2025-11-18,Uns51562,20,26.79,118,25.75
2025-11-18,Uns15163,371.86,32.56,357.18,24.53
2025-11-18,Uns07303,487.72,42.24,531.61,31.49
2025-11-18,Uns10125,,,,
2025-11-18,Uns10520,373.07,43.04,340.47,26.08
2025-11-18,Uns19733,407.79,,,
2025-11-18,Uns10127,507.73,,98.58,
2025-11-18,Uns11013,312.68,38.89,283.74,27.19
2025-11-18,Uns15166,274.99,19.44,230.51,14.24
2025-11-18,Uns19731,379.75,38.23,349.81,27.86
2025-11-18,Uns19464,362.31,38.33,315.54,27.93
2025-11-18,Uns18125,386.46,40.56,381.25,30.75
2025-11-18,Uns19462,63.57,38.07,464.19,28.07
2025-11-18,Uns17651,514.48,45.02,544.28,30.92
2025-11-18,Uns10522,366.92,57.73,350.25,27.11
2025-11-18,Uns10524,,,,
2025-11-18,Uns07301,384.52,5.46,412.33,29.95
2025-11-18,Uns07300,,30.32,408.94,29.87
2025-11-18,Uns09143,416.74,38.62,400.44,26.32
2025-11-18,Uns18122,404.35,37.68,378.41,28.47
2025-11-18,Uns16743,428.83,39.81,393.71,30.64
2025-11-18,Uns15923,317.08,14.89,262.04,26.62
2025-11-18,Uns19468,,0,,0
2025-11-18,Uns10865,434.81,39.53,408.53,37.87
2025-11-18,Uns15904,,38.15,,28.69
2025-11-18,Uns09144,215.56,30.71,206.03,25.96
2025-11-18,Uns20201,376.12,21,398.44,14.13
2025-11-18,Uns18128,407.71,41.06,394.3,29.69
2025-11-18,Uns10100,333.3,37.31,265.66,27.71
2025-11-18,Uns19470,648.09,47.45,525.84,30.26
2025-11-18,Uns07299,419.39,40.99,390.83,28.43
2025-11-18,Uns53072,473.67,37.76,441.15,26.22
2025-11-18,Uns07297,463.89,53.07,379.59,29.63
2025-11-03,Uns15902,412.82,40.28,387.33,29.35
2025-11-03,Uns20466,,,,
2025-11-03,Uns21219,,,,
2025-11-03,Uns19573,477.98,43.34,390.52,30.89
2025-11-03,Uns51562,165,34.7,894,31.39
2025-11-03,Uns15163,486.4,34.33,482.73,26.65
2025-11-03,Uns07303,385.79,38.54,404.33,30.35
2025-11-03,Uns10125,,99,,
2025-11-03,Uns10520,366.4,43.31,346.47,26.4
2025-11-03,Uns19733,407.45,0,111,
2025-11-03,Uns10127,561.68,,99,
2025-11-03,Uns11013,272.99,36.47,253.31,27.6
2025-11-03,Uns15166,242.2,38.31,153.85,28.92
2025-11-03,Uns19731,370.22,37.33,371.73,26.83
2025-11-03,Uns19464,408.9,39.78,426.42,28.08
2025-11-03,Uns18125,328.06,36.97,322.03,29.49
2025-11-03,Uns19462,67.66,38.43,442.02,28.09
2025-11-03,Uns17651,461.48,40.35,433.63,28.41
2025-11-03,Uns10522,361.92,57.9,350.31,26.8
2025-11-03,Uns10524,,,,
2025-11-03,Uns07301,537.98,39.95,485.95,30.29
2025-11-03,Uns07300,552.97,35.05,468.08,30.22
2025-11-03,Uns09143,256.42,35.15,254.36,24.6
2025-11-03,Uns16743,555.37,43.19,481.57,31.26
2025-11-03,Uns15923,269.59,15.2,237.29,28.47
2025-11-03,Uns19468,,0,,0
2025-11-03,Uns10865,294.88,36.41,299.89,35.46
2025-11-03,Uns15904,381.51,,348.45,
2025-11-03,Uns09144,120.62,27.32,120.31,25.08
2025-11-03,Uns20201,357.64,19.05,339.84,12.62
2025-11-03,Uns18128,328.78,38.44,321.56,28.73
2025-11-03,Uns10100,172.47,33.35,151.6,27.73
2025-11-03,Uns19470,507.11,41.44,448.06,28.46
2025-11-03,Uns07299,547.54,41.86,464.83,28.72
2025-11-03,Uns53072,357.06,34.61,348.91,25.18
2025-11-03,Uns07297,658.87,45.64,579.95,30.15
2025-09-28,Uns21219,,,,
2025-09-28,Uns51562,14,29.89,81,28.12
2025-09-28,Uns07303,609.86,41.68,541.64,30.21
2025-09-28,Uns10520,358.55,43.11,356.83,24.74
2025-09-28,Uns19731,566.49,45.26,552.37,30.6
2025-09-28,Uns19464,234.9,31.85,203.43,24.8
2025-09-28,Uns18125,456.47,42.34,458.3,30.46
2025-09-28,Uns15923,427.11,16.39,383.55,26.43
2025-09-28,Uns09144,248.49,33.32,255.1,27.66
2025-09-28,Uns07297,738.24,47.93,510.5,30.88
2025-09-28,Uns19573,595.48,42.68,510.13,29.58
2025-09-28,Uns10127,,,,
2025-09-28,Uns11013,294.43,36.62,290.52,26.67
2025-09-28,Uns19462,35.9,31.42,217.03,24.81
2025-09-28,Uns17651,,0,,0
2025-09-28,Uns10524,,,,
2025-09-28,Uns07300,227.77,29.55,182.55,25.49
2025-09-28,Uns09143,554.78,44.32,546.34,28.16
2025-09-28,Uns16743,,,,
2025-09-28,Uns15904,478.22,,443.34,28.64
2025-09-28,Uns18128,458.55,43.45,456.3,29.19
2025-09-28,Uns07299,6.28,20.48,3.97,21.02
2025-09-28,Uns15902,288.18,36.39,252.41,
2025-09-28,Uns20466,,,,
2025-09-28,Uns15163,421.33,34.07,435.41,24.3
2025-09-28,Uns10125,,,,
2025-09-28,Uns19733,581.57,30.41,563.79,45.11
2025-09-28,Uns15166,306.93,23.66,248.9,14.39
2025-09-28,Uns10522,356.47,59.58,358.4,25.18
2025-09-28,Uns07301,208.49,30.73,187.87,25.54
2025-09-28,Uns19468,363.17,,354.42,26.82
2025-09-28,Uns10865,474.4,41.55,468.09,37.54
2025-09-28,Uns20201,286.59,16.52,271.52,12.11
2025-09-28,Uns10100,318.93,36.95,238.99,27.45
2025-09-28,Uns19470,690.58,46.17,587.68,30.02
2025-12-24,Uns15902,607.26,45.74,499.09,30.85
2025-12-24,Uns18126,464.07,41.64,436.02,29.86
2025-12-24,Uns20466,,,,
2025-12-24,Uns18120,488.57,41.37,455.52,30.54
2025-12-24,Uns21219,,,,
2025-12-24,Uns19573,622.82,39.64,383.93,30.07
2025-12-24,Uns51562,20,26.79,118,25.75
2025-12-24,Uns15163,450.64,30.67,421.64,23.37
2025-12-24,Uns07303,472.82,41.55,446.59,32.75
2025-12-24,Uns10125,,,,
2025-12-24,Uns10520,,,,
2025-12-24,Uns19733,385.97,,,
2025-12-24,Uns10127,679.01,,100.1,
2025-12-24,Uns11013,,,,
2025-12-24,Uns15166,282.48,20.76,209.26,15.04
2025-12-24,Uns19731,365.66,36.53,331.28,28.49
2025-12-24,Uns19464,484.9,39.98,445.37,21.44
2025-12-24,Uns18125,459.91,40.7,443.08,30.54
2025-12-24,Uns19462,63.2,38.25,405.41,26.08
2025-12-24,Uns17651,431.61,39.88,392.15,29.71
2025-12-24,Uns10522,,,,
2025-12-24,Uns10524,,,,
2025-12-24,Uns07301,666.62,40.7,566.18,30.09
2025-12-24,Uns07300,870.52,36.17,537.18,29.98
2025-12-24,Uns09143,0.85,12.9,0.85,1.44
2025-12-24,Uns18122,479.1,40.55,440.15,28.5
2025-12-24,Uns16743,503,41.07,421.73,31.29
2025-12-24,Uns15923,,,,
2025-12-24,Uns19468,,0,,0
2025-12-24,Uns10865,496.56,40.92,391.88,37.09
2025-12-24,Uns15904,,41.93,,30.86
2025-12-24,Uns09144,169.21,29.57,163.83,26.13
2025-12-24,Uns20201,,,,
2025-12-24,Uns18128,424.11,41.54,399.57,29.85
2025-12-24,Uns10100,,,,
2025-12-24,Uns19470,,0,,29.51
2025-12-24,Uns07299,650.22,42.72,522.04,28.37
2025-12-24,Uns53072,203.33,29.96,217.61,24.82
2025-12-24,Uns07297,,,,
2025-09-07,Uns15902,520.03,44.14,461.04,29.18
2025-09-07,Uns20466,,,,
2025-09-07,Uns21219,,,,
2025-09-07,Uns19573,371.18,37.54,326.28,28.24
2025-09-07,Uns51562,,,,
2025-09-07,Uns15163,367.88,32.6,368.71,23.53
2025-09-07,Uns07303,369.55,34.41,446.53,28.21
2025-09-07,Uns10520,350.18,44.1,358.3,26.42
2025-09-07,Uns19733,406.36,29.09,413.74,38.22
2025-09-07,Uns10127,,,,
2025-09-07,Uns11013,219.96,34.03,223.44,26.58
2025-09-07,Uns15166,853.4,52.81,838.15,30.28
2025-09-07,Uns19731,387.9,38.32,394.28,29.11
2025-09-07,Uns19464,146.11,30.16,201.34,23.51
2025-09-07,Uns18125,289.67,35.21,290.61,28.35
2025-09-07,Uns19462,35.96,29.5,247.59,17.95
2025-09-07,Uns17651,458.38,41.5,422.44,29.27
2025-09-07,Uns10522,353.64,64.25,360.4,26.76
2025-09-07,Uns10524,,,,
2025-09-07,Uns07301,517.91,37.32,451.13,27.83
2025-09-07,Uns07300,517.37,34.4,473.25,27.82
2025-09-07,Uns16743,247.51,34.76,251.68,28.49
2025-09-07,Uns15923,251.28,14.37,209.24,27.16
2025-09-07,Uns19468,356.55,,353.08,25.74
2025-09-07,Uns15904,493.4,,434.69,27.93
2025-09-07,Uns20201,302.32,18.92,302.51,14.11
2025-09-07,Uns18128,296.46,35.51,297.1,27.28
2025-09-07,Uns10100,332.73,35.6,9.78,27.13
2025-09-07,Uns19470,,0,,0
2025-09-07,Uns07297,644.23,44.52,504.46,28.7
2025-09-07,Uns10125,,,,
2025-09-07,Uns09143,366.12,37.27,366.48,26
2025-09-07,Uns10865,300.6,33.8,468.09,37.54
2025-09-07,Uns09144,,,,
2025-09-07,Uns07299,,35.79,,24.78
